"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2007","WEEK #14","2007-04-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2007","WEEK #15","2007-04-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2007","WEEK #16","2007-04-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","81",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2007","WEEK #17","2007-04-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","84",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2007","WEEK #18","2007-05-06","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","84",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #19","2007-05-13","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","83",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #20","2007-05-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #21","2007-05-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #22","2007-06-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","53",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2007","WEEK #23","2007-06-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #24","2007-06-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","49",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #25","2007-06-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #26","2007-07-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","49",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #27","2007-07-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #28","2007-07-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2007","WEEK #29","2007-07-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2007","WEEK #29","2007-07-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2007","WEEK #29","2007-07-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2007","WEEK #29","2007-07-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2007","WEEK #29","2007-07-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","9",""
